1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.015186,-0.021151,-0.024495,-0.074721,-0.030461,-0.066931,-0.086654,0.008326,0.637674,0.611717,0.596148,0.625446,0.609004,0.617056,0.686358,0.621419
-0.015186,-0.021150,-0.024495,-0.074721,-0.030460,-0.066931,-0.086654,0.008326,0.637674,0.611718,0.596148,0.625447,0.609004,0.617056,0.686358,0.621419
-0.015186,-0.021149,-0.024495,-0.074721,-0.030461,-0.066931,-0.086654,0.008319,0.637674,0.611716,0.596147,0.625447,0.609004,0.617056,0.686358,0.621415
-0.015186,-0.021151,-0.024496,-0.074721,-0.030461,-0.066931,-0.086654,0.008319,0.637674,0.611715,0.596148,0.625446,0.609005,0.617056,0.686357,0.621415
-0.015186,-0.021150,-0.024496,-0.074721,-0.030461,-0.066931,-0.086654,0.008319,0.637674,0.611715,0.596149,0.625446,0.609005,0.617056,0.686357,0.621415
-0.015186,-0.021150,-0.024496,-0.074722,-0.030461,-0.066932,-0.086654,0.008319,0.637674,0.611716,0.596150,0.625446,0.609004,0.617056,0.686357,0.621415
-0.015186,-0.021151,-0.024495,-0.074722,-0.030461,-0.066932,-0.086654,0.008319,0.637674,0.611716,0.596149,0.625446,0.609004,0.617056,0.686357,0.621415
-0.015186,-0.021152,-0.024496,-0.074722,-0.030461,-0.066932,-0.086654,0.008319,0.637674,0.611715,0.596150,0.625446,0.609004,0.617056,0.686356,0.621415
-0.015206,-0.021152,-0.024495,-0.074722,-0.030461,-0.066932,-0.086654,0.008319,0.637684,0.611715,0.596149,0.625447,0.609004,0.617056,0.686356,0.621415
-0.015206,-0.021152,-0.024495,-0.074722,-0.030461,-0.066932,-0.086654,0.008318,0.637684,0.611715,0.596149,0.625447,0.609004,0.617056,0.686356,0.621429
-0.015206,-0.021153,-0.024496,-0.074722,-0.030461,-0.066932,-0.086654,0.008318,0.637684,0.611715,0.596149,0.625447,0.609004,0.617056,0.686356,0.621429
-0.015206,-0.021151,-0.024497,-0.074722,-0.030462,-0.066932,-0.086653,0.008318,0.637684,0.611714,0.596149,0.625448,0.609004,0.617056,0.686356,0.621429
-0.015206,-0.021152,-0.024498,-0.074721,-0.030462,-0.066932,-0.086654,0.008318,0.637684,0.611713,0.596148,0.625448,0.609004,0.617057,0.686356,0.621429
-0.015189,-0.021153,-0.024499,-0.074722,-0.030462,-0.066932,-0.086654,0.008318,0.637699,0.611712,0.596149,0.625449,0.609004,0.617056,0.686355,0.621429
-0.015189,-0.021154,-0.024500,-0.074721,-0.030462,-0.066932,-0.086654,0.008318,0.637699,0.611711,0.596150,0.625448,0.609004,0.617056,0.686355,0.621429
-0.015189,-0.021154,-0.024500,-0.074722,-0.030462,-0.066933,-0.086654,0.008318,0.637699,0.611712,0.596152,0.625449,0.609004,0.617056,0.686355,0.621429
-0.015189,-0.021154,-0.024501,-0.074722,-0.030462,-0.066933,-0.086654,0.008318,0.637699,0.611713,0.596152,0.625450,0.609005,0.617056,0.686355,0.621429
-0.015189,-0.021155,-0.024502,-0.074722,-0.030463,-0.066933,-0.086654,0.008324,0.637699,0.611712,0.596152,0.625449,0.609005,0.617057,0.686355,0.621433
-0.015189,-0.021155,-0.024501,-0.074723,-0.030463,-0.066933,-0.086654,0.008324,0.637699,0.611712,0.596152,0.625449,0.609004,0.617057,0.686354,0.621433
-0.015189,-0.021155,-0.024501,-0.074722,-0.030463,-0.066934,-0.086654,0.008324,0.637699,0.611713,0.596152,0.625449,0.609005,0.617057,0.686354,0.621433
