1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
0.000235,0.000024,-0.000010,0.000025,-0.000005,0.000013,-0.000001,-0.000043,0.009800,0.001400,0.000913,0.001414,0.000578,0.000964,0.000289,0.002048
0.000199,-0.000025,-0.000014,-0.000004,-0.000004,0.000000,-0.000001,0.000000,0.008302,0.001322,0.001055,0.000763,0.000633,0.000340,0.000211,0.001513
-0.000235,-0.000020,0.000001,-0.000009,0.000001,-0.000001,-0.000000,-0.000037,0.006286,0.001127,0.000781,0.000785,0.000431,0.000257,0.000356,0.001953
-0.000181,-0.000015,0.000002,-0.000007,0.000002,-0.000005,0.000000,-0.000037,0.006889,0.001312,0.001145,0.000651,0.000518,0.000550,0.000232,0.001747
-0.000018,0.000009,-0.000002,0.000011,-0.000003,0.000005,-0.000001,-0.000018,0.007133,0.001312,0.000488,0.000899,0.000438,0.000612,0.000301,0.001853
0.000054,-0.000013,0.000003,-0.000010,-0.000000,-0.000001,-0.000002,-0.000006,0.007443,0.001595,0.000781,0.000789,0.000488,0.000310,0.000369,0.001070
0.000488,-0.000006,0.000004,-0.000009,0.000003,-0.000002,-0.000000,-0.000031,0.010019,0.001261,0.000552,0.000732,0.000407,0.000368,0.000290,0.001634
-0.000181,-0.000011,0.000004,-0.000009,0.000002,-0.000002,0.000000,-0.000073,0.006012,0.001229,0.000630,0.000763,0.000386,0.000384,0.000386,0.002138
-0.000018,0.000008,-0.000004,0.000008,-0.000004,0.000001,-0.000001,-0.000006,0.003527,0.000891,0.000502,0.000910,0.000515,0.000388,0.000290,0.001070
-0.000054,0.000018,-0.000004,0.000012,-0.000002,0.000002,-0.000001,-0.000037,0.003833,0.001419,0.000488,0.000899,0.000382,0.000451,0.000270,0.001747
0.000109,0.000012,-0.000003,0.000007,-0.000002,0.000001,-0.000002,-0.000043,0.006199,0.001250,0.000399,0.000801,0.000359,0.000411,0.000351,0.001634
-0.000778,-0.000042,-0.000004,-0.000004,-0.000004,-0.000000,-0.000001,-0.000024,0.007554,0.001619,0.000527,0.000671,0.000478,0.000186,0.000307,0.001747
-0.000380,-0.000015,0.000003,-0.000008,0.000003,-0.000003,-0.000001,-0.000018,0.007280,0.000963,0.000460,0.000728,0.000537,0.000419,0.000253,0.001070
0.000000,-0.000005,0.000001,-0.000010,0.000001,-0.000003,-0.000000,-0.000024,0.003979,0.001042,0.000304,0.000776,0.000326,0.000466,0.000294,0.001747
-0.000109,-0.000010,0.000001,-0.000010,0.000002,-0.000002,-0.000000,0.000000,0.006014,0.001352,0.000326,0.000793,0.000373,0.000377,0.000188,0.001513
